test_name@;@minConfigSize@;@maxConfigSize@;@num_of_executed_rounds@;@num_of_valid_rounds@;@unique_failures@;@init_branch_coverage@;@total_branch_coverage@;@total_param_coverage@;@fuzzing_time
org.apache.hadoop.fs.TestSymlinkLocalFSFileContext#testCreateLinkToDotDotPrefix@;@22@;@23@;@9660@;@9660@;@0@;@2427@;@2427@;@1@;@29m 54s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractOpen#testOpenFileUnknownOption@;@30@;@30@;@11148@;@11147@;@1@;@1624@;@1630@;@9@;@29m 55s
org.apache.hadoop.fs.TestLocalFSFileContextCreateMkdir#testWithRename@;@1@;@23@;@10291@;@7686@;@2@;@2038@;@2570@;@4@;@29m 54s
org.apache.hadoop.net.TestSwitchMapping#testCachingRelaysStringOperations@;@2@;@2@;@13862@;@13862@;@0@;@1689@;@1690@;@2@;@29m 56s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsStreams#testFailureOneEntryKnownLength@;@31@;@31@;@11122@;@10325@;@3@;@1955@;@2425@;@10@;@29m 55s
org.apache.hadoop.crypto.random.TestOsSecureRandom#testRandomFloat@;@1@;@1@;@14299@;@14299@;@0@;@1682@;@1682@;@1@;@29m 56s
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testRenameDirectoryAsEmptyDirectory@;@29@;@29@;@10559@;@0@;@2@;@2125@;@2468@;@9@;@29m 54s
org.apache.hadoop.ipc.TestIPC#testInterrupted@;@22@;@22@;@148@;@148@;@0@;@1803@;@1812@;@12@;@29m 54s
org.apache.hadoop.fs.shell.TestPathData#testCwdContents@;@30@;@30@;@11575@;@0@;@8@;@2073@;@2424@;@11@;@29m 55s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsJClassComparatorByteArrays#testFailureGetNonExistentMetaBlock@;@33@;@33@;@8416@;@7895@;@1@;@2820@;@2860@;@8@;@29m 55s
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testInternalCreate1@;@44@;@44@;@10438@;@0@;@8@;@2028@;@2527@;@21@;@29m 55s
org.apache.hadoop.ha.TestFailoverController#testFailoverToUnreadyService@;@6@;@6@;@8572@;@8572@;@0@;@2270@;@2271@;@6@;@29m 54s
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testBuilderCreateAppendExistingFile@;@23@;@23@;@11410@;@8611@;@2@;@2064@;@2572@;@4@;@29m 55s
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testRenameDirectoryToItself@;@23@;@23@;@11283@;@8477@;@2@;@2049@;@2298@;@4@;@29m 55s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testResolvePathMountPoints@;@44@;@44@;@10989@;@0@;@8@;@2015@;@2529@;@21@;@29m 55s
org.apache.hadoop.fs.sftp.TestSFTPFileSystem#testDeleteNonExistFile@;@31@;@36@;@6330@;@6330@;@0@;@7447@;@7691@;@9@;@29m 50s
org.apache.hadoop.http.TestHttpServerLifecycle#testStoppedServerIsNotAlive@;@25@;@25@;@1285@;@770@;@6@;@2313@;@5224@;@22@;@29m 4s
org.apache.hadoop.fs.TestSymlinkLocalFSFileContext#testDeleteLink@;@22@;@23@;@9220@;@9220@;@0@;@2363@;@2363@;@1@;@29m 55s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsByteArrays#testFailureOpenRandomFile@;@31@;@31@;@9541@;@8914@;@3@;@1980@;@2636@;@10@;@29m 55s
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testOutputStreamClosedTwice@;@30@;@30@;@10990@;@10990@;@0@;@2241@;@2241@;@6@;@29m 55s
org.apache.hadoop.fs.viewfs.TestViewFSOverloadSchemeCentralMountTableConfig#testLocalFsCreateAndDelete@;@35@;@35@;@11787@;@0@;@6@;@1940@;@2486@;@11@;@29m 55s
org.apache.hadoop.io.TestArrayFile#testArrayFile@;@36@;@36@;@2@;@0@;@2@;@2052@;@2234@;@10@;@27m 14s
org.apache.hadoop.ipc.TestMiniRPCBenchmark#testSimple@;@60@;@60@;@141@;@111@;@7@;@1875@;@2727@;@45@;@3m 9s
org.apache.hadoop.crypto.key.TestKeyProvider#testMaterialGeneration@;@3@;@3@;@14450@;@14450@;@0@;@1726@;@1727@;@2@;@29m 56s
org.apache.hadoop.http.TestHttpServer#testAuthorizationOfDefaultServlets@;@25@;@41@;@5@;@0@;@4@;@8427@;@8480@;@23@;@20s
org.apache.hadoop.fs.viewfs.TestViewFsLocalFs#testInternalCreateMissingDir2@;@36@;@36@;@12028@;@0@;@3@;@2176@;@2740@;@17@;@29m 55s
org.apache.hadoop.fs.TestLocalFSCopyFromLocal#testSourceIsFileAndDelSrcTrue@;@30@;@30@;@11356@;@11352@;@2@;@1625@;@1631@;@9@;@29m 55s
org.apache.hadoop.io.TestMapFile#testReaderWithWrongValueClass@;@35@;@35@;@10848@;@10848@;@0@;@2583@;@2604@;@10@;@29m 54s
org.apache.hadoop.fs.TestSymlinkLocalFSFileContext#testRenameFileToSymlinkToDir@;@22@;@23@;@7168@;@7168@;@0@;@2436@;@2436@;@1@;@29m 54s
org.apache.hadoop.fs.TestSymlinkLocalFSFileContext#testRenameSymlinkViaSymlink@;@22@;@23@;@7914@;@7914@;@0@;@2451@;@2451@;@1@;@29m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractCreate#testCreateUnderFileSubdir@;@30@;@30@;@11655@;@0@;@1@;@1625@;@1638@;@8@;@29m 55s
org.apache.hadoop.security.TestShellBasedIdMapping#testStaticMapUpdate@;@2@;@2@;@389@;@389@;@0@;@1928@;@1928@;@2@;@29m 47s
org.apache.hadoop.security.TestKDiag#testBasicLoginSkipped@;@1@;@28@;@10669@;@10669@;@0@;@1613@;@1613@;@19@;@29m 54s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testWriteReadAndDeleteTwoBlocks@;@38@;@38@;@12230@;@0@;@1@;@2020@;@2305@;@13@;@29m 55s
org.apache.hadoop.security.ssl.TestSSLFactory#testClientDifferentPasswordAndKeyPassword@;@17@;@17@;@10812@;@10812@;@0@;@4001@;@4013@;@17@;@29m 54s
org.apache.hadoop.io.TestSequenceFile#testCreateWriterOnExistingFile@;@32@;@32@;@11914@;@1@;@4@;@2247@;@2608@;@11@;@29m 55s
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testCreateFlagAppendExistingFile@;@29@;@29@;@11852@;@0@;@2@;@2110@;@2468@;@9@;@29m 55s
