test_name@;@minConfigSize@;@maxConfigSize@;@num_of_executed_rounds@;@num_of_valid_rounds@;@unique_failures@;@init_branch_coverage@;@total_branch_coverage@;@total_param_coverage@;@fuzzing_time
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMultiply#testFloatTimesFloat@;@12@;@16@;@1082@;@1082@;@0@;@2062@;@2062@;@16@;@29m 48s
org.apache.hadoop.hive.ql.TestTxnCommands2#testAcidWithSchemaEvolution@;@12@;@297@;@311@;@0@;@5@;@12374@;@20703@;@199@;@13m 58s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testUpdateSnapshotIsolationMinHistoryDisabled@;@22@;@291@;@738@;@0@;@1@;@22322@;@42501@;@260@;@29m 10s
org.apache.hadoop.hive.metastore.txn.TestCompactionTxnHandler#testGetLatestCompactionWithIdFilter@;@12@;@48@;@643@;@485@;@1@;@12623@;@29132@;@40@;@29m 43s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testSumDecimalHive6508@;@12@;@13@;@1090@;@1090@;@0@;@2860@;@2950@;@13@;@29m 50s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2117@;@0@;@1@;@1968@;@1973@;@0@;@29m 47s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testVectorLTrim@;@12@;@12@;@1307@;@1307@;@0@;@1953@;@1953@;@12@;@29m 52s
org.apache.hadoop.hive.ql.TestTxnNoBuckets#testDefault@;@12@;@292@;@55@;@0@;@4@;@12564@;@25236@;@214@;@2m 11s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager#testSingleWriteTable@;@12@;@245@;@242@;@0@;@7@;@2255@;@31558@;@211@;@10m 14s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorNegative#testFloating@;@12@;@23@;@122@;@76@;@2@;@2828@;@2889@;@23@;@29m 35s
org.apache.hadoop.hive.ql.TestTxnCommands2#testFullACIDAbortWithMinorMajorCompaction@;@12@;@295@;@411@;@0@;@6@;@12585@;@28790@;@196@;@29m 9s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testShowLocksFilterOptions@;@22@;@291@;@197@;@0@;@1@;@29511@;@62066@;@261@;@29m 13s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testTruncateWithBaseLockingExlWrite@;@22@;@291@;@792@;@0@;@1@;@22270@;@42524@;@260@;@29m 14s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testConcurrent2MergeUpdatesConflict@;@21@;@290@;@788@;@0@;@1@;@22308@;@42629@;@258@;@29m 23s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testMultipleDelete@;@12@;@293@;@108@;@0@;@4@;@12413@;@16545@;@59@;@5m 14s
org.apache.hadoop.hive.ql.exec.TestMsckCreatePartitionsInBatches#testRetriesExhaustedBatchSize@;@42@;@42@;@1371@;@0@;@1@;@6743@;@7544@;@1@;@29m 36s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testOriginalFileReaderWhenNonAcidConvertedToAcid@;@12@;@299@;@253@;@0@;@6@;@12386@;@27098@;@225@;@11m 17s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMultiply#testDoubleTimesLong@;@12@;@16@;@1324@;@1324@;@0@;@2094@;@2094@;@16@;@29m 48s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testFullTableReadLock@;@22@;@290@;@694@;@0@;@1@;@22070@;@41777@;@259@;@29m 12s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testDropDatabaseCascadeAllTablesWithSuffix@;@22@;@291@;@626@;@0@;@1@;@28581@;@43203@;@261@;@29m 15s
org.apache.hadoop.hive.ql.io.arrow.TestSerializer#testEmptyStruct@;@12@;@15@;@1244@;@1244@;@0@;@2731@;@2855@;@14@;@29m 51s
org.apache.hadoop.hive.metastore.txn.TestCompactionTxnHandler#testMarkCleanedCleansTxnsAndTxnComponents@;@12@;@60@;@77@;@35@;@4@;@14220@;@44764@;@52@;@25m 57s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testCountString@;@12@;@13@;@1334@;@1334@;@0@;@2605@;@2649@;@13@;@29m 51s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testTxnStatsOnOff@;@12@;@291@;@124@;@0@;@4@;@12414@;@33154@;@194@;@4m 43s
org.apache.hadoop.hive.ql.exec.tez.TestWorkloadManager#testQueueName@;@12@;@28@;@966@;@775@;@3@;@2021@;@2797@;@28@;@29m 50s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2427@;@0@;@1@;@1971@;@1976@;@0@;@29m 47s
org.apache.hadoop.hive.ql.exec.TestMsckDropPartitionsInBatches#testUnevenNumberOfCreatePartitionCalls@;@42@;@42@;@1344@;@0@;@1@;@6759@;@7596@;@1@;@29m 31s
org.apache.hadoop.hive.ql.TestTxnCommands#testDropWithBaseOnePartition@;@12@;@295@;@38@;@0@;@4@;@12415@;@14639@;@62@;@1m 39s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFFromUnixTime#testTimestampDefaultTimezone@;@12@;@13@;@1289@;@1289@;@0@;@2400@;@2400@;@13@;@29m 52s
org.apache.hadoop.hive.ql.TestTxnAddPartition#addPartitionRename@;@12@;@295@;@375@;@0@;@6@;@12576@;@34403@;@196@;@29m 19s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testDoubleKeyTypeAggregate@;@12@;@17@;@1321@;@1181@;@1@;@2922@;@3035@;@17@;@29m 50s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testCountReduce@;@12@;@13@;@1137@;@1137@;@0@;@2601@;@2692@;@13@;@29m 50s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorBetweenIn#testTinyInt@;@12@;@18@;@12@;@5@;@2@;@3557@;@3575@;@18@;@24m 45s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testDropDatabaseCascadePerDbNonBlockingFilterTableNames@;@12@;@297@;@313@;@0@;@6@;@12624@;@27367@;@202@;@29m 25s
org.apache.hadoop.hive.ql.processors.TestSetProcessor#testHiddenConfigSetVarName@;@36@;@36@;@1574@;@1574@;@0@;@1956@;@1960@;@0@;@29m 50s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testColConcatVarCharScalar@;@12@;@12@;@1164@;@1164@;@0@;@1958@;@1958@;@12@;@29m 52s
org.apache.hadoop.hive.ql.TestTxnNoBuckets#testCtasBucketed@;@12@;@306@;@397@;@0@;@8@;@12370@;@36182@;@243@;@15m 18s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMinus#testTimestampMinusIntervalDayTime@;@12@;@16@;@1334@;@1334@;@0@;@2453@;@2453@;@16@;@29m 53s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTimestampExpressions#testVectorUDFSecondString@;@12@;@12@;@351@;@351@;@0@;@2683@;@2683@;@12@;@29m 48s
org.apache.hadoop.hive.ql.TestTxnCommands2#testFailHeartbeater@;@12@;@288@;@9@;@0@;@2@;@13047@;@13383@;@49@;@31s
org.apache.hadoop.hive.ql.TestTxnCommands2#testTruncateTableAndCompactioConcurrent@;@12@;@297@;@208@;@0@;@5@;@12618@;@19437@;@199@;@7m 33s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testMergePartitioned@;@21@;@289@;@623@;@0@;@1@;@22097@;@40152@;@257@;@29m 16s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testInsertOverwriteMergeInsertDynamicPartitioningConflictSlowCompile@;@21@;@289@;@696@;@0@;@1@;@21983@;@41307@;@257@;@29m 24s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testConcurrent2MergeInsertsSharedWriteNoDuplicates@;@21@;@290@;@687@;@0@;@1@;@22349@;@41147@;@258@;@29m 21s
org.apache.hadoop.hive.ql.txn.compactor.TestInitiator#compactExpiredAbortedTxns@;@12@;@59@;@4@;@0@;@2@;@25286@;@25465@;@45@;@1m 39s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testDynamicPartitionsMerge2@;@12@;@297@;@307@;@0@;@7@;@12573@;@32212@;@201@;@29m 22s
org.apache.hadoop.hive.ql.TestCompileLock#testParallelCompilationWithUnboundedQuota@;@12@;@30@;@614@;@601@;@1@;@3400@;@3554@;@30@;@29m 41s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner#testReady@;@12@;@59@;@19@;@0@;@2@;@27224@;@27872@;@45@;@13m 6s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorDateExpressions#testVectorUDFUnixTimeStamp@;@12@;@13@;@142@;@142@;@0@;@2285@;@2285@;@13@;@29m 48s
org.apache.hadoop.hive.ql.processors.TestCommandProcessorFactory#testInvalidCommands@;@12@;@12@;@1059@;@1059@;@0@;@1899@;@1899@;@12@;@29m 45s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testWriteSetTracking10@;@22@;@290@;@559@;@0@;@1@;@22043@;@39647@;@259@;@29m 4s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringConcat#testChar@;@12@;@18@;@2@;@1@;@1@;@2599@;@3503@;@18@;@22m 4s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testUnlockOnCommit@;@12@;@58@;@140@;@66@;@7@;@12354@;@27180@;@50@;@8m 13s
org.apache.hadoop.hive.ql.exec.tez.TestWorkloadManager#testQueueing@;@12@;@28@;@553@;@446@;@3@;@2029@;@2982@;@28@;@20m 49s
org.apache.hadoop.hive.ql.exec.vector.aggregation.TestVectorAggregation#testCount@;@12@;@18@;@0@;@0@;@0@;@0@;@0@;@0@;@6m 35s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testDropAlterViewNoLocks@;@22@;@290@;@753@;@0@;@1@;@22072@;@41976@;@259@;@29m 14s
org.apache.hadoop.hive.ql.io.arrow.TestSerializer#testEmptyMap@;@12@;@15@;@1096@;@1096@;@0@;@2768@;@2890@;@14@;@29m 50s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testGetMaterializationInvalidationInfoWithValidReaderWriteIdListWhenCurrentTxnListHasNoException@;@12@;@46@;@767@;@626@;@1@;@12330@;@25663@;@38@;@29m 43s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testSumDoubleGroupByString@;@12@;@17@;@1319@;@1319@;@0@;@2986@;@3055@;@17@;@29m 50s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTypeCasts#testCastTimestampToLong@;@12@;@12@;@1145@;@1145@;@0@;@2246@;@2246@;@12@;@29m 52s
org.apache.hadoop.hive.ql.parse.TestMacroSemanticAnalyzer#testOneInputParamters@;@12@;@190@;@11@;@0@;@2@;@2287@;@2310@;@21@;@40s
org.apache.hadoop.hive.ql.exec.TestFileSinkOperator#testDeleteDynamicPartitioning@;@12@;@24@;@980@;@2@;@2@;@3843@;@6680@;@0@;@29m 33s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2463@;@0@;@1@;@1968@;@1973@;@0@;@29m 48s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorSubStr#testString@;@12@;@18@;@8@;@1@;@2@;@2660@;@3476@;@18@;@26m 16s
org.apache.hadoop.hive.ql.TestTxnCommands2#testDeleteIn@;@12@;@289@;@19@;@0@;@3@;@12606@;@13764@;@50@;@1m 0s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPPlus#testBytePlusShort@;@12@;@16@;@1141@;@1141@;@0@;@2102@;@2102@;@16@;@29m 49s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testTruncateWithBaseLockingExlWrite@;@21@;@290@;@771@;@0@;@1@;@22251@;@42945@;@256@;@29m 24s
org.apache.hadoop.hive.ql.exec.TestFunctionRegistry#testTypeAffinity@;@12@;@42@;@737@;@408@;@3@;@2216@;@2632@;@30@;@29m 50s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testVarianceLongEmpty@;@12@;@13@;@1288@;@1288@;@0@;@2660@;@2751@;@13@;@29m 51s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testAvgDecimal@;@12@;@13@;@1219@;@1219@;@0@;@2936@;@3026@;@13@;@29m 51s
org.apache.hadoop.hive.ql.txn.compactor.TestInitiator#compactTableHighDeltaPct@;@12@;@59@;@17@;@0@;@2@;@27349@;@27766@;@45@;@4m 14s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testInsertOverwrite1@;@12@;@295@;@67@;@0@;@4@;@12391@;@15542@;@61@;@2m 42s
org.apache.hadoop.hive.ql.plan.TestViewEntity#testViewInSubQuery@;@43@;@254@;@1084@;@0@;@1@;@11104@;@11874@;@222@;@29m 20s
org.apache.hadoop.hive.ql.tool.TestLineageInfo#testSimpleQuery@;@12@;@49@;@756@;@445@;@5@;@2348@;@4484@;@38@;@29m 43s
org.apache.hadoop.hive.ql.TestTxnCommands2#testDynamicPartitionsMerge2@;@12@;@295@;@338@;@0@;@6@;@12595@;@25110@;@196@;@23m 48s
org.apache.hadoop.hive.ql.TestTxnCommands2#testInsertOverwriteWithSelfJoin@;@12@;@295@;@174@;@0@;@5@;@12604@;@18691@;@195@;@7m 22s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testConcurrent2MergeUpdatesConflict@;@22@;@291@;@640@;@0@;@1@;@22314@;@41435@;@260@;@29m 6s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testConcurrentInsertMergeInsertNoDuplicates@;@21@;@290@;@549@;@0@;@1@;@22330@;@39259@;@258@;@29m 18s
org.apache.hadoop.hive.ql.TestTxnLoadData#testMMOrcTable@;@12@;@295@;@31@;@0@;@4@;@12396@;@19975@;@195@;@5m 50s
org.apache.hadoop.hive.ql.exec.TestContext#testGetScratchDirectoriesForPaths@;@12@;@43@;@1271@;@1271@;@0@;@3223@;@3238@;@20@;@29m 43s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testBucketCodec@;@12@;@291@;@134@;@0@;@4@;@12591@;@17912@;@192@;@5m 44s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testSchemaEvolutionCompaction@;@12@;@297@;@34@;@0@;@5@;@12384@;@15240@;@199@;@1m 58s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTimestampExpressions#testVectorUDFWeekOfYearString@;@12@;@12@;@252@;@252@;@0@;@2665@;@2665@;@12@;@29m 44s
org.apache.hadoop.hive.ql.TestTxnCommands#testImplicitRollback@;@12@;@289@;@240@;@0@;@6@;@12786@;@30649@;@194@;@29m 12s
org.apache.hadoop.hive.ql.TestTxnCommands#testMergeDeleteUpdate@;@12@;@300@;@304@;@0@;@7@;@12390@;@34913@;@228@;@17m 21s
org.apache.hadoop.hive.ql.parse.authorization.TestHiveAuthorizationTaskFactory#testShowRoleGrantUser@;@12@;@70@;@229@;@0@;@6@;@4503@;@6573@;@59@;@29m 28s
org.apache.hadoop.hive.ql.parse.TestQBSubQuery#testRewriteOuterQueryWhere@;@37@;@183@;@1110@;@1110@;@0@;@3617@;@5384@;@145@;@29m 22s
org.apache.hadoop.hive.ql.txn.compactor.TestCleanerWithoutMinHistoryLevel#testReady@;@12@;@59@;@4@;@0@;@1@;@25488@;@27614@;@45@;@1m 56s
org.apache.hadoop.hive.ql.metadata.TestHive#testDropPartitionsWithPurge@;@49@;@195@;@1313@;@0@;@1@;@9308@;@10074@;@164@;@29m 14s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testStringLike@;@12@;@12@;@1056@;@1056@;@0@;@1977@;@1977@;@12@;@29m 50s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner#testReadyForCleaningPileup@;@12@;@59@;@8@;@0@;@2@;@12671@;@27551@;@45@;@14m 43s
org.apache.hadoop.hive.ql.TestTxnCommands2#testDynPartIOWWithMultiPartitionAborts@;@12@;@297@;@111@;@0@;@5@;@12585@;@31271@;@219@;@4m 38s
org.apache.hadoop.hive.ql.txn.compactor.TestCompactionMetrics#testCleanerDurationMeasuredCorrectly@;@12@;@65@;@5@;@0@;@2@;@26752@;@28798@;@51@;@2m 13s
org.apache.hadoop.hive.ql.txn.compactor.TestCompactionMetrics#testTxnHandlerCounters@;@12@;@38@;@826@;@0@;@1@;@12774@;@23711@;@24@;@29m 44s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testMergePartitionedConflict@;@22@;@290@;@742@;@0@;@1@;@22053@;@42444@;@259@;@29m 11s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testMerge3WayConflict@;@22@;@290@;@655@;@0@;@1@;@22111@;@39766@;@259@;@29m 10s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testWriteSetTracking3@;@22@;@290@;@789@;@0@;@1@;@22035@;@42236@;@259@;@29m 12s
org.apache.hadoop.hive.ql.parse.TestMacroSemanticAnalyzer#testDropMacroNonExistentWithIfExists@;@12@;@184@;@41@;@2@;@2@;@2234@;@30950@;@170@;@2m 20s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testQuotedIdentifier@;@12@;@295@;@98@;@0@;@6@;@12413@;@21465@;@197@;@9m 17s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testParallelInsertAnalyzeStats@;@12@;@293@;@197@;@0@;@4@;@12604@;@18291@;@59@;@10m 30s
org.apache.hadoop.hive.ql.io.TestAcidInputFormat#testDeltaMetaWithFileMultiStatement@;@12@;@13@;@1309@;@1309@;@0@;@1984@;@1984@;@13@;@29m 51s
org.apache.hadoop.hive.ql.TestCompileLock#testParallelCompilationWithMultipleQuotas@;@12@;@30@;@380@;@375@;@1@;@3393@;@3406@;@30@;@29m 41s
org.apache.hadoop.hive.ql.exec.TestUtilities#testRemoveTempOrDuplicateFilesOnMrWithDp@;@12@;@36@;@794@;@794@;@0@;@3357@;@3358@;@25@;@29m 44s
org.apache.hadoop.hive.ql.TestTxnExIm#testExportDefaultDb@;@12@;@295@;@278@;@0@;@5@;@12376@;@20086@;@196@;@12m 45s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testSumLongMinMaxLong@;@12@;@13@;@1281@;@1281@;@0@;@2602@;@2693@;@13@;@29m 51s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testCompactionBlocking@;@12@;@297@;@350@;@0@;@7@;@12631@;@35529@;@222@;@17m 27s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2503@;@0@;@1@;@1971@;@1976@;@0@;@29m 48s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions#testVectorATan@;@12@;@12@;@1212@;@1212@;@0@;@1917@;@1917@;@12@;@29m 51s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMod#testModByZero1@;@12@;@16@;@1209@;@1209@;@0@;@2052@;@2052@;@16@;@29m 49s
org.apache.hadoop.hive.ql.parse.TestQBSubQuery#testRewriteOuterQueryWhere2@;@37@;@183@;@1480@;@1480@;@0@;@3635@;@5410@;@145@;@29m 27s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testValidTxnsEmpty@;@12@;@46@;@673@;@532@;@1@;@12295@;@25799@;@38@;@29m 43s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testLockEWEWEW@;@12@;@56@;@726@;@461@;@5@;@12333@;@36142@;@48@;@29m 37s
org.apache.hadoop.hive.ql.exec.TestGetInputSummary#testGetInputSummaryWithASingleThread@;@12@;@45@;@698@;@426@;@1@;@3187@;@3359@;@33@;@29m 48s
org.apache.hadoop.hive.ql.optimizer.TestGenMapRedUtilsCreateConditionalTask#testConditionalMoveOnHdfsIsNotOptimized@;@12@;@42@;@523@;@523@;@0@;@3395@;@3402@;@20@;@29m 38s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testLocksInSubquery@;@21@;@294@;@604@;@0@;@1@;@22358@;@39611@;@263@;@29m 20s
org.apache.hadoop.hive.ql.TestTxnExIm#testImportVectorized@;@12@;@297@;@49@;@0@;@5@;@12397@;@15659@;@199@;@2m 3s
org.apache.hadoop.hive.ql.txn.compactor.TestInitiator#majorCompactOnTableTooManyAborts@;@12@;@59@;@0@;@0@;@0@;@0@;@0@;@0@;@14s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTimestampExpressions#testVectorUDFWeekOfYearTimestamp@;@12@;@12@;@794@;@794@;@0@;@2408@;@2408@;@12@;@29m 42s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testInsertOverwriteCreate@;@22@;@416@;@78@;@0@;@1@;@38184@;@58000@;@385@;@28m 52s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testConcurrent2MergeInsertsNoDuplicates@;@22@;@291@;@631@;@0@;@1@;@22241@;@41263@;@260@;@29m 2s
org.apache.hadoop.hive.ql.parse.TestMacroSemanticAnalyzer#testDropMacroExistsDoNotIgnoreErrors@;@12@;@189@;@2@;@1@;@1@;@7722@;@7737@;@170@;@21s
org.apache.hadoop.hive.ql.exec.tez.TestWorkloadManager#testDestroyAndReturn@;@12@;@28@;@662@;@516@;@3@;@2075@;@2992@;@28@;@29m 47s
org.apache.hadoop.hive.ql.parse.TestQBJoinTreeApplyPredicate#testSimpleCondn@;@37@;@183@;@1155@;@1155@;@0@;@2310@;@4159@;@145@;@29m 27s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@1916@;@0@;@1@;@1968@;@1973@;@0@;@29m 42s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testInitiatorWithMinorCompactionForInsertOnlyTable@;@12@;@295@;@59@;@0@;@4@;@13172@;@15351@;@61@;@2m 51s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorGenericDateExpressions#testDateDiffScalarColWithTz@;@12@;@12@;@992@;@992@;@0@;@2174@;@2174@;@12@;@29m 49s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner#nothingToCleanAfterAbortsDelta@;@12@;@59@;@8@;@0@;@2@;@25256@;@27585@;@45@;@2m 46s
org.apache.hadoop.hive.ql.hooks.TestQueryHooks#testAllQueryLifeTimeHooks@;@14@;@325@;@930@;@930@;@0@;@18855@;@19603@;@301@;@29m 18s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTimestampExpressions#testVectorUDFMinuteString@;@12@;@12@;@340@;@340@;@0@;@2688@;@2688@;@12@;@29m 45s
org.apache.hadoop.hive.ql.TestTxnCommands#testTruncateWithBase@;@12@;@297@;@98@;@0@;@5@;@12850@;@24213@;@200@;@19m 42s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testHeartbeatLock@;@12@;@46@;@541@;@419@;@1@;@15071@;@26067@;@38@;@29m 42s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testUnlockWithTxn@;@12@;@50@;@93@;@58@;@4@;@12577@;@23916@;@42@;@4m 9s
org.apache.hadoop.hive.ql.exec.TestFunctionRegistry#testGetMethodInternal@;@12@;@43@;@748@;@468@;@3@;@2872@;@3080@;@32@;@29m 49s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testTinyintKeyTypeAggregate@;@12@;@17@;@1338@;@1282@;@1@;@2892@;@3008@;@17@;@29m 50s
org.apache.hadoop.hive.ql.parse.TestMacroSemanticAnalyzer#testDropMacroNonExistentWithIfExistsDoNotIgnoreNonExistent@;@12@;@185@;@9@;@2@;@3@;@2219@;@29650@;@173@;@4m 30s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorGenericDateExpressions#testDateDiffColCol@;@12@;@12@;@841@;@841@;@0@;@2734@;@2796@;@12@;@29m 51s
org.apache.hadoop.hive.ql.parse.TestHiveDecimalParse#testDecimalType6@;@12@;@72@;@677@;@523@;@4@;@2244@;@4246@;@48@;@29m 1s
org.apache.hadoop.hive.ql.TestTxnCommandsForMmTable#testInsertOverwriteWithUnionAll@;@12@;@295@;@20@;@0@;@4@;@12455@;@14047@;@61@;@58s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testShowTablesLock@;@22@;@415@;@92@;@0@;@1@;@38438@;@57530@;@386@;@28m 46s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testLockBlockedBy@;@22@;@291@;@785@;@0@;@1@;@22274@;@42292@;@258@;@29m 13s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testFairness2@;@22@;@290@;@807@;@0@;@1@;@22009@;@42849@;@259@;@29m 12s
org.apache.hadoop.hive.metastore.txn.TestCompactionTxnHandler#addDynamicPartitions@;@12@;@58@;@604@;@414@;@4@;@12319@;@36551@;@50@;@29m 43s
org.apache.hadoop.hive.ql.parse.TestQBSubQuery#testExtractConjuncts@;@37@;@183@;@1412@;@1412@;@0@;@3614@;@5368@;@145@;@29m 30s
org.apache.hadoop.hive.ql.TestTxnExIm#testMM@;@12@;@300@;@390@;@0@;@7@;@12553@;@36773@;@236@;@18m 23s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testMergeCardinalityViolation@;@12@;@289@;@167@;@0@;@3@;@12608@;@17798@;@51@;@6m 34s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringUnary#testVarchar@;@12@;@18@;@34@;@17@;@2@;@3309@;@3367@;@18@;@28m 47s
org.apache.hadoop.hive.ql.parse.repl.metric.TestReplicationMetricUpdateOnFailure#testReplLoadRecoverableMissingStage@;@12@;@21@;@1027@;@0@;@1@;@2060@;@2064@;@15@;@29m 51s
org.apache.hadoop.hive.ql.parse.TestUpdateDeleteSemanticAnalyzer#testUpdateAllNonPartitioned@;@12@;@225@;@60@;@0@;@5@;@4667@;@30911@;@212@;@2m 46s
org.apache.hadoop.hive.ql.TestTxnCommandsForMmTable#testTruncateWithBaseAllPartition@;@12@;@291@;@85@;@0@;@4@;@12601@;@23896@;@194@;@5m 4s
org.apache.hadoop.hive.ql.TestTxnCommands#testMergeNegative@;@12@;@297@;@198@;@0@;@7@;@12370@;@34001@;@215@;@26m 8s
org.apache.hadoop.hive.ql.txn.compactor.TestCompactionMetrics#testCleaningAgeMetricsOrder@;@12@;@65@;@5@;@1@;@1@;@14376@;@28313@;@51@;@2m 21s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testMinLongNegative@;@12@;@13@;@1266@;@1266@;@0@;@2600@;@2691@;@13@;@29m 51s
org.apache.hadoop.hive.ql.txn.compactor.TestInitiator#chooseMajorOverMinorWhenBothValid@;@12@;@59@;@5@;@0@;@2@;@12977@;@25631@;@45@;@2m 30s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testSimpleRead@;@12@;@295@;@182@;@0@;@6@;@12597@;@22991@;@196@;@10m 35s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testACIDwithSchemaEvolutionAndCompaction@;@12@;@289@;@28@;@0@;@3@;@13045@;@14239@;@50@;@1m 12s
