test_name@;@minConfigSize@;@maxConfigSize@;@num_of_executed_rounds@;@num_of_valid_rounds@;@unique_failures@;@init_branch_coverage@;@total_branch_coverage@;@total_param_coverage@;@fuzzing_time
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameTwiceInSnapshot@;@525@;@525@;@134@;@22@;@6@;@16451@;@25744@;@499@;@29m 31s
org.apache.hadoop.tools.TestTools#testDelegationTokenFetcherPrintUsage@;@1@;@1@;@5475@;@5475@;@0@;@1279@;@1279@;@1@;@29m 56s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testSetAclCustomMask@;@522@;@525@;@3111@;@3111@;@0@;@7914@;@10169@;@96@;@29m 34s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testModifyAclEntriesOnlyAccess@;@522@;@529@;@2378@;@2378@;@0@;@16861@;@18631@;@117@;@29m 31s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testFileSmallerThanOneStripe@;@531@;@542@;@2105@;@0@;@15@;@2189@;@4214@;@127@;@29m 27s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testInternalRenameToSlash@;@589@;@605@;@2664@;@0@;@1@;@12218@;@14374@;@19@;@29m 28s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testNoLogs@;@3@;@3@;@12974@;@1617@;@3@;@2596@;@2667@;@3@;@29m 52s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testInternalCreateMissingDir@;@523@;@536@;@3114@;@0@;@2@;@12581@;@14470@;@16@;@29m 36s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testRemoveAclEntriesMinimal@;@522@;@526@;@2974@;@2974@;@0@;@8139@;@10375@;@97@;@29m 36s
org.apache.hadoop.hdfs.TestExtendedAcls#testRestrictAtSubDir@;@525@;@525@;@2278@;@2278@;@0@;@9613@;@12363@;@97@;@29m 32s
org.apache.hadoop.hdfs.server.namenode.ha.TestHASafeMode#testTransitionToActiveWhenSafeMode@;@623@;@634@;@2446@;@0@;@15@;@2236@;@3737@;@173@;@29m 40s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameSymlinkToDirItLinksTo@;@531@;@531@;@2650@;@2650@;@0@;@6647@;@8839@;@2@;@29m 35s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsVolumeList#testDfsReservedForDifferentStorageTypes@;@12@;@12@;@12253@;@0@;@1@;@1981@;@1986@;@7@;@29m 52s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testCrashBetweenSyncLogAndPersistPaxosData@;@142@;@154@;@18@;@0@;@8@;@4197@;@7080@;@66@;@3m 33s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReservedSpaceCalculator#testReservedSpaceAggresivePerStorageType@;@7@;@7@;@13450@;@13450@;@0@;@2086@;@2086@;@7@;@29m 55s
org.apache.hadoop.hdfs.server.namenode.TestINodeFile#testReservedFileNames@;@1@;@542@;@1310@;@0@;@13@;@2208@;@3685@;@115@;@29m 9s
org.apache.hadoop.hdfs.server.namenode.ha.TestDelegationTokensWithHA#testDelegationTokenDFSApi@;@525@;@885@;@257@;@45@;@3@;@16500@;@16775@;@847@;@29m 36s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testOpenFileApplyAsyncRead@;@548@;@548@;@1289@;@1289@;@0@;@19819@;@21437@;@93@;@29m 27s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testInValidBlocks@;@35@;@35@;@4206@;@4206@;@0@;@2405@;@2409@;@8@;@29m 55s
org.apache.hadoop.hdfs.server.namenode.TestCheckpoint#testNamespaceVerifiedOnFileTransfer@;@419@;@432@;@1937@;@0@;@14@;@2395@;@3695@;@115@;@29m 40s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeMetricsLogger#testMetricsLogOutput@;@120@;@139@;@32@;@0@;@10@;@1643@;@2221@;@98@;@26s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameDirectoryMoveToNonExistentDirectory@;@529@;@536@;@3377@;@3377@;@0@;@1642@;@1782@;@33@;@29m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testConcat@;@531@;@531@;@1248@;@1248@;@0@;@13588@;@14926@;@4@;@29m 35s
org.apache.hadoop.hdfs.TestDFSShell#testRemoteException@;@525@;@526@;@3415@;@3415@;@0@;@5197@;@7788@;@106@;@29m 36s
org.apache.hadoop.hdfs.TestEncryptionZones#testRootDirEZTrash@;@552@;@563@;@1950@;@0@;@13@;@1643@;@1800@;@123@;@29m 35s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGlobStatusFilterWithEmptyPathResults@;@548@;@548@;@1729@;@1729@;@0@;@12276@;@12786@;@2@;@29m 27s
org.apache.hadoop.hdfs.TestAppendDifferentChecksum#testAlgoSwitchRandomized@;@525@;@526@;@272@;@272@;@0@;@14859@;@15994@;@95@;@29m 26s
org.apache.hadoop.hdfs.server.namenode.TestFileContextXAttr#testRawXAttrs@;@522@;@526@;@1723@;@1723@;@0@;@13754@;@15673@;@98@;@29m 35s
org.apache.hadoop.hdfs.TestDFSShell#testPut@;@529@;@530@;@3356@;@1@;@2@;@11364@;@12666@;@5@;@29m 34s
org.apache.hadoop.hdfs.TestBlockStoragePolicy#testGetFileStoragePolicyAfterRestartNN@;@2@;@532@;@138@;@0@;@4@;@16619@;@16975@;@466@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverReadProxyProvider#testReadOperationOnObserver@;@35@;@35@;@13359@;@13359@;@0@;@2459@;@2460@;@17@;@29m 54s
org.apache.hadoop.hdfs.server.datanode.TestDataNodeMultipleRegistrations#testClusterIdMismatch@;@649@;@660@;@1452@;@0@;@14@;@2227@;@3701@;@146@;@29m 33s
org.apache.hadoop.hdfs.TestFileAppend3#testTC1@;@525@;@526@;@3505@;@1@;@1@;@14166@;@14906@;@3@;@29m 21s
org.apache.hadoop.hdfs.server.datanode.TestDataNodePeerMetrics#testGetSendPacketDownstreamAvgInfo@;@2@;@2@;@107@;@107@;@0@;@1992@;@1996@;@2@;@29m 26s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testFailoverWithInvalidFenceArg@;@10@;@10@;@5250@;@5250@;@0@;@2233@;@2234@;@10@;@29m 54s
org.apache.hadoop.hdfs.server.namenode.ha.TestHASafeMode#testEnterSafeModeInSBNShouldNotThrowNPE@;@629@;@640@;@1921@;@0@;@14@;@2251@;@3735@;@173@;@29m 37s
org.apache.hadoop.hdfs.TestDFSUtil#testGetNameServiceIds@;@17@;@17@;@5498@;@5498@;@0@;@1753@;@1756@;@7@;@29m 55s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testResolvePathMissingThroughMountPoints2@;@523@;@540@;@192@;@0@;@6@;@12419@;@15450@;@109@;@22m 48s
org.apache.hadoop.hdfs.qjournal.server.TestJournalNode#testJournalNodeSyncerNotStartWhenSyncEnabled@;@95@;@109@;@0@;@0@;@0@;@0@;@0@;@0@;@1s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testFailoverWithFenceAndBadFencer@;@97@;@98@;@4981@;@4981@;@0@;@2545@;@2546@;@90@;@29m 53s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestProvidedImpl#testProvidedVolumeImpl@;@116@;@118@;@4760@;@0@;@2@;@2680@;@2796@;@64@;@29m 49s
org.apache.hadoop.hdfs.TestPread#testPreadLocalFS@;@30@;@30@;@4703@;@7@;@4@;@2077@;@2606@;@11@;@29m 54s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testDefaultAclRenamedFile@;@522@;@526@;@3015@;@3015@;@0@;@8570@;@10662@;@97@;@29m 36s
org.apache.hadoop.hdfs.TestSetTimes#testAtimeUpdate@;@421@;@434@;@255@;@0@;@10@;@2209@;@3531@;@107@;@29m 43s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testMkdirsWithFallbackLinkWithMountPathMatchingDirExist@;@611@;@629@;@1596@;@0@;@1@;@12166@;@14582@;@19@;@29m 16s
org.apache.hadoop.hdfs.server.blockmanagement.TestBlockTokenWithDFS#testRead@;@549@;@555@;@886@;@0@;@14@;@2412@;@3732@;@119@;@29m 20s
org.apache.hadoop.hdfs.server.namenode.ha.TestBootstrapStandby#testSharedEditsMissingLogs@;@546@;@559@;@2739@;@0@;@13@;@2187@;@3594@;@173@;@29m 42s
org.apache.hadoop.hdfs.server.namenode.ha.TestUpdateBlockTailing#testStandbyAppendNewBlock@;@664@;@677@;@1434@;@1434@;@0@;@13991@;@16695@;@4@;@29m 24s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testDefaultAclRenamedDir@;@522@;@529@;@3113@;@3113@;@0@;@13060@;@15422@;@29@;@29m 35s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testCountNodes@;@531@;@542@;@3999@;@0@;@15@;@2888@;@4209@;@127@;@29m 34s
org.apache.hadoop.hdfs.TestEncryptionZones#testListEncryptionZonesWithSnapshots@;@540@;@551@;@1397@;@0@;@14@;@1643@;@1800@;@123@;@29m 35s
org.apache.hadoop.hdfs.TestDFSPermission#testOwnership@;@20@;@526@;@213@;@53@;@4@;@16598@;@22033@;@495@;@29m 40s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractRename#testRenameNewFileSameDir@;@522@;@527@;@2038@;@2037@;@1@;@1858@;@14163@;@98@;@29m 35s
org.apache.hadoop.hdfs.TestDecommissionWithBackoffMonitor#testDecommissionWithOpenFileAndBlockRecovery@;@556@;@567@;@3006@;@0@;@17@;@2524@;@4161@;@152@;@29m 34s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameFileNotInSnapshot@;@525@;@525@;@160@;@61@;@4@;@16448@;@24897@;@499@;@29m 29s
org.apache.hadoop.hdfs.TestHdfsAdmin#testHdfsAdminWithBadUri@;@522@;@533@;@1324@;@0@;@13@;@2265@;@3654@;@116@;@29m 35s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testCreateFlagAppendNonExistingFile@;@523@;@524@;@3679@;@0@;@1@;@5694@;@7996@;@4@;@29m 37s
org.apache.hadoop.hdfs.server.datanode.TestBlockScanner#testDatanodeCursor@;@529@;@529@;@4090@;@0@;@1@;@1778@;@1925@;@8@;@29m 36s
org.apache.hadoop.hdfs.TestClientReportBadBlock#testFsckListCorruptFilesBlocks@;@224@;@224@;@327@;@0@;@4@;@3781@;@3803@;@195@;@29m 42s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testInternalCreateMissingDir@;@589@;@605@;@3191@;@0@;@1@;@12174@;@14748@;@19@;@29m 31s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testResolvePathDanglingLink@;@525@;@540@;@2509@;@0@;@1@;@12237@;@14356@;@18@;@29m 34s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractSeek#testReadFullyZeroByteFile@;@522@;@528@;@2629@;@2628@;@1@;@1963@;@13880@;@99@;@29m 36s
org.apache.hadoop.hdfs.server.common.TestJspHelper#testGetNonProxyUgi@;@17@;@17@;@5559@;@5559@;@0@;@2341@;@2343@;@7@;@29m 54s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testModifyAclEntriesMinimal@;@522@;@526@;@3138@;@3138@;@0@;@7986@;@10160@;@97@;@29m 36s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testListStatus@;@529@;@529@;@2504@;@2504@;@0@;@8860@;@11636@;@2@;@29m 30s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateDirViaSymlink@;@532@;@532@;@3110@;@3110@;@0@;@6278@;@8496@;@1@;@29m 37s
org.apache.hadoop.hdfs.tools.TestGetConf#testNonFederation@;@29@;@29@;@5106@;@5106@;@0@;@2176@;@2176@;@10@;@29m 55s
org.apache.hadoop.hdfs.tools.TestGetGroups#testExistingInterleavedWithNonExistentUsers@;@419@;@432@;@3755@;@0@;@14@;@2283@;@3606@;@115@;@29m 44s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestDisallowModifyROSnapshot#testCreate@;@525@;@525@;@3508@;@0@;@1@;@4631@;@7050@;@91@;@29m 36s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testOperationsThroughMountLinks@;@527@;@544@;@35@;@0@;@2@;@12528@;@14801@;@107@;@47s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testRenameAcrossMounts1@;@529@;@544@;@2647@;@0@;@1@;@12249@;@14357@;@18@;@29m 34s
org.apache.hadoop.hdfs.client.impl.TestBlockReaderLocal#testStatisticsForErasureCodingRead@;@531@;@542@;@1122@;@0@;@14@;@2406@;@3699@;@115@;@29m 35s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshot#testSnapshotMtime@;@531@;@541@;@831@;@0@;@13@;@2390@;@3702@;@115@;@29m 27s
org.apache.hadoop.hdfs.server.common.TestGetUriFromString#testURI@;@31@;@31@;@12858@;@12858@;@0@;@1632@;@1632@;@0@;@29m 55s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameDirectoryToItself@;@535@;@536@;@2908@;@2908@;@0@;@12110@;@14481@;@2@;@29m 30s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testOpenFileApplyRead@;@548@;@549@;@909@;@909@;@0@;@20765@;@22309@;@94@;@29m 22s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameFileAsExistingFile@;@529@;@536@;@1970@;@1970@;@0@;@9494@;@9758@;@120@;@29m 28s
org.apache.hadoop.hdfs.server.balancer.TestBalancerWithSaslDataTransfer#testBalancer0Integrity@;@542@;@548@;@2618@;@0@;@14@;@4425@;@6246@;@148@;@29m 20s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testInvalidOverloadSchemeTargetFS@;@526@;@544@;@702@;@0@;@2@;@2547@;@7707@;@113@;@29m 35s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testGetBlockLocations@;@589@;@605@;@2806@;@0@;@1@;@12168@;@14964@;@19@;@29m 27s
org.apache.hadoop.hdfs.TestUnsetAndChangeDirectoryEcPolicy#testUnsetEcPolicyInEditLog@;@531@;@542@;@2117@;@0@;@14@;@1653@;@1858@;@116@;@29m 36s
org.apache.hadoop.hdfs.TestDFSMkdirs#testMkdirRpcNonCanonicalPath@;@418@;@430@;@3792@;@0@;@15@;@2206@;@3570@;@115@;@29m 46s
org.apache.hadoop.hdfs.server.balancer.TestBalancer#testUnknownDatanodeSimple@;@514@;@524@;@2361@;@0@;@14@;@2271@;@3672@;@120@;@29m 19s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testSetPermissionAffectsTarget@;@531@;@531@;@2085@;@2085@;@0@;@12923@;@14855@;@4@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.TestFavoredNodesEndToEnd#testWhenFavoredNodesNotPresent@;@525@;@525@;@2318@;@2318@;@0@;@12789@;@14680@;@2@;@29m 19s
org.apache.hadoop.hdfs.server.mover.TestMover#testBalancerMaxIterationTimeNotAffectMover@;@535@;@544@;@729@;@0@;@13@;@2270@;@3705@;@122@;@29m 25s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testEdits@;@134@;@213@;@9@;@0@;@6@;@4342@;@8255@;@151@;@24s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractRootDirectory#testRmNonEmptyRootDirNonRecursive@;@522@;@527@;@2773@;@2773@;@0@;@5936@;@8635@;@97@;@29m 34s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testGetDelegationTokensWithCredentials@;@611@;@629@;@1777@;@0@;@1@;@12237@;@14956@;@20@;@29m 19s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestOpenFilesWithSnapshot#testParentDirWithUCFileDeleteWithSnapShot@;@535@;@546@;@2475@;@0@;@14@;@2209@;@3653@;@116@;@29m 31s
org.apache.hadoop.fs.TestFcHdfsCreateMkdir#testMkdirNonRecursiveWithNonExistingDir@;@523@;@523@;@2927@;@2927@;@0@;@5290@;@7557@;@1@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestAclWithSnapshot#testOriginalAclEnforcedForSnapshotRootAfterRemoval@;@525@;@525@;@3404@;@0@;@2@;@19199@;@19202@;@457@;@29m 29s
org.apache.hadoop.hdfs.server.namenode.ha.TestDelegationTokensWithHA#testObserverReadProxyProviderWithDT@;@527@;@932@;@233@;@45@;@3@;@17404@;@17663@;@892@;@29m 35s
org.apache.hadoop.hdfs.server.namenode.ha.TestDFSUpgradeWithHA#testEdits@;@1@;@1@;@6008@;@0@;@1@;@1639@;@1639@;@1@;@29m 56s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testRenameFileToNonExistentDirectory@;@548@;@548@;@801@;@801@;@0@;@19693@;@20895@;@93@;@29m 24s
org.apache.hadoop.hdfs.TestSnapshotCommands#testSnapshotCommandsWithURI@;@525@;@529@;@3060@;@33@;@3@;@6424@;@16623@;@48@;@29m 21s
org.apache.hadoop.hdfs.TestFileCreation#testConcurrentFileCreation@;@50@;@50@;@5553@;@0@;@1@;@2104@;@2106@;@18@;@29m 53s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemLock#testFSLockGetWaiterCount@;@5@;@5@;@10887@;@10887@;@0@;@1748@;@1749@;@5@;@26m 58s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemLock#testFSWriteLockReportSuppressed@;@5@;@5@;@6140@;@915@;@2@;@2151@;@2167@;@5@;@29m 56s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testInternalRename2@;@523@;@540@;@540@;@0@;@6@;@12537@;@15321@;@109@;@29m 36s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractGetFileStatus#testListFilesFileRecursive@;@522@;@527@;@3063@;@3063@;@0@;@5899@;@8450@;@98@;@29m 36s
org.apache.hadoop.hdfs.server.namenode.TestFileContextXAttr#testRemoveXAttrPermissions@;@522@;@526@;@2545@;@2545@;@0@;@6953@;@9130@;@98@;@29m 35s
org.apache.hadoop.hdfs.server.datanode.fsdataset.TestAvailableSpaceVolumeChoosingPolicy#testRRPolicyExceptionMessage@;@2@;@2@;@14498@;@14498@;@0@;@2186@;@2186@;@2@;@29m 55s
org.apache.hadoop.hdfs.TestMaintenanceState#testDecommissionDifferentNodeAfterMaintenance@;@36@;@36@;@4648@;@0@;@2@;@1995@;@2162@;@15@;@29m 55s
org.apache.hadoop.hdfs.TestFileCreation#testServerDefaultsWithMinimalCaching@;@416@;@429@;@2663@;@0@;@14@;@2274@;@3598@;@116@;@29m 42s
org.apache.hadoop.hdfs.TestDecommissionWithBackoffMonitor#testDecommission@;@556@;@567@;@2969@;@0@;@17@;@2684@;@4195@;@152@;@29m 12s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testFileMultipleBlockGroups@;@531@;@542@;@488@;@0@;@13@;@2302@;@4194@;@127@;@27m 10s
org.apache.hadoop.fs.shell.TestHdfsTextCommand#testDisplayForAvroFiles@;@528@;@539@;@2706@;@0@;@14@;@2251@;@3667@;@115@;@29m 41s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testRemoveDefaultAclMustBeOwnerOrSuper@;@522@;@526@;@489@;@489@;@0@;@9904@;@10488@;@98@;@28m 43s
org.apache.hadoop.hdfs.TestHDFSFileSystemContract#testWriteReadAndDeleteOneBlock@;@303@;@324@;@891@;@0@;@1@;@1650@;@1650@;@6@;@29m 19s
org.apache.hadoop.hdfs.TestQuota#testQuotaByStorageType@;@534@;@534@;@239@;@239@;@0@;@12980@;@14086@;@1@;@28m 7s
org.apache.hadoop.hdfs.server.datanode.TestBlockReplacement#testBlockMoveAcrossStorageInSameNode@;@526@;@537@;@694@;@0@;@13@;@2363@;@3684@;@110@;@28m 59s
org.apache.hadoop.hdfs.TestByteBufferPread#testPreadFullyWithByteBuffer@;@525@;@525@;@3209@;@0@;@1@;@4721@;@6452@;@0@;@29m 30s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testRemoveCachePool@;@623@;@634@;@936@;@0@;@12@;@2339@;@3723@;@171@;@28m 51s
org.apache.hadoop.hdfs.server.namenode.ha.TestInitializeSharedEdits#testDontOverWriteExistingDir@;@507@;@519@;@310@;@0@;@9@;@2251@;@3546@;@163@;@28m 48s
org.apache.hadoop.hdfs.server.sps.TestExternalStoragePolicySatisfier#testWithKeytabs@;@82@;@82@;@368@;@0@;@1@;@5608@;@5624@;@62@;@29m 15s
org.apache.hadoop.hdfs.TestParallelShortCircuitLegacyRead#testParallelNoChecksums@;@526@;@529@;@2@;@2@;@0@;@14729@;@15018@;@99@;@20m 38s
org.apache.hadoop.hdfs.TestParallelShortCircuitLegacyRead#testParallelReadMixed@;@526@;@529@;@3@;@3@;@0@;@15103@;@15201@;@99@;@25m 7s
org.apache.hadoop.hdfs.server.namenode.ha.TestDFSUpgradeWithHA#testRollbackWithNfs@;@540@;@553@;@2448@;@0@;@14@;@2194@;@3581@;@172@;@29m 35s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testListStatusFilterWithSomeMatches@;@548@;@548@;@1775@;@1775@;@0@;@11887@;@12467@;@2@;@29m 24s
org.apache.hadoop.hdfs.TestIsMethodSupported#testNamenodeProtocol@;@526@;@526@;@3249@;@3249@;@0@;@4061@;@6447@;@13@;@29m 36s
org.apache.hadoop.hdfs.server.namenode.ha.TestHASafeMode#testBlocksRemovedWhileInSafeModeEditsArriveFirst@;@633@;@644@;@3674@;@0@;@14@;@2333@;@3732@;@173@;@29m 33s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsVolumeList#testReleaseVolumeRefIfNoBlockScanner@;@10@;@10@;@13229@;@0@;@1@;@1977@;@1982@;@6@;@29m 52s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testBuilderCreateAppendExistingFile@;@527@;@528@;@2162@;@2162@;@0@;@13559@;@16123@;@5@;@29m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testInternalCreate2@;@615@;@632@;@1807@;@0@;@1@;@12866@;@15006@;@20@;@29m 14s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testSetAclOnlyAccess@;@526@;@533@;@2535@;@2535@;@0@;@16851@;@18544@;@121@;@29m 32s
org.apache.hadoop.hdfs.server.common.TestJspHelper#testGetProxyUgi@;@21@;@21@;@5025@;@5025@;@0@;@2481@;@2484@;@11@;@29m 53s
org.apache.hadoop.hdfs.TestDFSOutputStream#testComputePacketChunkSize@;@522@;@525@;@3243@;@3243@;@0@;@6098@;@8720@;@95@;@29m 30s
org.apache.hadoop.hdfs.server.namenode.TestSecureNameNode#testNameNodeStatusMXBeanSecurityEnabled@;@73@;@73@;@3700@;@0@;@1@;@4170@;@4189@;@53@;@29m 51s
org.apache.hadoop.hdfs.server.namenode.TestDecommissioningStatusWithBackoffMonitor#testDecommissionDeadDN@;@534@;@545@;@1762@;@0@;@18@;@2738@;@4220@;@125@;@29m 35s
org.apache.hadoop.hdfs.tools.TestGetConf#testUnknownJournalNodeHost@;@28@;@28@;@5080@;@0@;@1@;@1726@;@1726@;@1@;@29m 55s
org.apache.hadoop.hdfs.tools.TestGetConf#testGetSpecificKey@;@20@;@20@;@4526@;@4526@;@0@;@1970@;@1970@;@2@;@29m 55s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testInternalDeleteExisting2@;@523@;@540@;@463@;@0@;@7@;@12593@;@15308@;@109@;@26m 57s
org.apache.hadoop.hdfs.server.namenode.TestProtectedDirectories#testDelete@;@47@;@47@;@514@;@0@;@1@;@1643@;@1643@;@19@;@29m 13s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testOpenFileApplyRead@;@529@;@530@;@1471@;@1471@;@0@;@19536@;@20898@;@94@;@29m 31s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testConcat@;@623@;@634@;@1599@;@0@;@13@;@2343@;@3736@;@176@;@29m 34s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testRename2@;@59@;@59@;@514@;@0@;@1@;@2109@;@2111@;@31@;@29m 12s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testTargetFileSystemLazyInitialization@;@589@;@610@;@2757@;@0@;@1@;@12224@;@14809@;@19@;@29m 25s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testCloseChildrenFileSystem@;@525@;@542@;@2674@;@0@;@1@;@12159@;@14395@;@18@;@29m 33s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testListFiles@;@529@;@529@;@900@;@900@;@0@;@19173@;@20162@;@93@;@29m 28s
org.apache.hadoop.hdfs.TestDFSShell#testSetXAttrPermission@;@525@;@526@;@3019@;@3019@;@0@;@5674@;@8307@;@106@;@29m 33s
org.apache.hadoop.fs.viewfs.TestViewFSOverloadSchemeWithMountTableConfigInHDFS#testMountTableNameShouldIgnorePortFromURI@;@522@;@533@;@1970@;@1970@;@0@;@14605@;@16558@;@106@;@29m 35s
org.apache.hadoop.hdfs.TestDFSUtil#testLocalhostReverseLookup@;@20@;@20@;@5346@;@5346@;@0@;@1822@;@1832@;@9@;@29m 55s
org.apache.hadoop.hdfs.TestDFSUtil#testEncryptionProbe@;@17@;@17@;@11282@;@11282@;@0@;@1732@;@1735@;@7@;@29m 55s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testSetVerifyChecksum@;@523@;@525@;@1943@;@1943@;@0@;@13633@;@15572@;@6@;@29m 29s
org.apache.hadoop.hdfs.TestFileAppend3#testTC2ForAppend2@;@525@;@526@;@4039@;@1@;@1@;@14146@;@15649@;@3@;@29m 27s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testSkipAclEnforcementPermsDisabled@;@522@;@525@;@3271@;@0@;@2@;@19264@;@19316@;@462@;@29m 33s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGlobStatusSomeMatchesInDirectories@;@529@;@529@;@2963@;@2963@;@0@;@9204@;@12777@;@2@;@29m 33s
org.apache.hadoop.hdfs.server.mover.TestMover#testMoverFailedRetryWithPinnedBlocks@;@534@;@543@;@3762@;@0@;@14@;@2343@;@3659@;@118@;@29m 19s
org.apache.hadoop.hdfs.server.namenode.TestGenericJournalConf#testNotConfigured@;@222@;@235@;@1109@;@0@;@13@;@2185@;@3534@;@115@;@29m 52s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testListStatusFilterWithSomeMatches@;@523@;@524@;@3239@;@3239@;@0@;@6129@;@8397@;@4@;@29m 34s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testInputStreamClosedTwice@;@523@;@524@;@2979@;@2979@;@0@;@12791@;@15417@;@5@;@29m 35s
org.apache.hadoop.hdfs.web.TestWebHDFSXAttr#testCleanupXAttrs@;@522@;@529@;@3742@;@0@;@2@;@23354@;@23367@;@479@;@29m 28s
org.apache.hadoop.fs.TestGlobPaths#testOnFileSystem@;@526@;@526@;@3607@;@0@;@1@;@1855@;@5481@;@0@;@29m 35s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testMountLinkWithNonExistentLink@;@522@;@535@;@3319@;@3319@;@0@;@4651@;@6942@;@105@;@29m 35s
org.apache.hadoop.hdfs.qjournal.server.TestJournalNode#testJournalNodeSyncerNotStartWhenSyncEnabledIncorrectURI@;@95@;@111@;@29@;@0@;@10@;@4385@;@9094@;@84@;@3m 11s
