test_name,minConfigSize,maxConfigSize,num_of_executed_rounds,num_of_valid_rounds,unique_failures,init_coverage,total_coverage,fuzzing_time
org.apache.hadoop.hdfs.server.namenode.ha.TestDelegationTokensWithHA#testDFSGetCanonicalServiceName,525,893,131,46,3,15310,15550,14m 37s
org.apache.hadoop.hdfs.TestDFSPermission#testPermissionChecking,20,526,25,25,0,22093,22503,14m 13s
org.apache.hadoop.hdfs.TestBlockStoragePolicy#testGetFileStoragePolicyAfterRestartNN,2,796,109,44,3,24268,24562,14m 34s
org.apache.hadoop.hdfs.TestBlockStoragePolicy#testSetStoragePolicy,2,729,63,33,3,25283,26057,14m 29s
org.apache.hadoop.hdfs.server.namenode.TestFSImageWithAcl#testEditLogDefaultAclNewChildren,522,537,30,30,0,18640,19118,14m 0s
org.apache.hadoop.hdfs.server.namenode.TestFSImageWithAcl#testFsImageDefaultAclNewChildren,522,537,22,22,0,19427,19975,14m 3s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testCleanDstReference,525,525,90,31,3,25829,26109,14m 31s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameUCFileInSnapshot,525,525,30,30,0,22774,24448,10m 35s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemMBean#testFsEditLogMetrics,421,421,2296,0,4,0,0,14m 44s
org.apache.hadoop.hdfs.server.namenode.ha.TestNNHealthCheck#testNNHealthCheckWithSafemodeAsUnhealthy,514,514,1982,0,4,0,0,14m 44s
org.apache.hadoop.hdfs.server.namenode.ha.TestGetGroupsWithHA#testExistingInterleavedWithNonExistentUsers,521,521,1884,0,4,0,0,14m 43s
org.apache.hadoop.hdfs.server.namenode.ha.TestGetGroupsWithHA#testMultipleExistingUsers,521,521,2004,0,4,0,0,14m 44s
org.apache.hadoop.hdfs.server.namenode.ha.TestGetGroupsWithHA#testNoUserGiven,521,521,1822,0,4,0,0,14m 44s
org.apache.hadoop.hdfs.server.namenode.ha.TestGetGroupsWithHA#testNonExistentUser,521,521,1766,0,4,0,0,14m 44s
org.apache.hadoop.hdfs.server.namenode.ha.TestGetGroupsWithHA#testMultipleNonExistingUsers,521,521,2066,0,4,0,0,14m 44s
org.apache.hadoop.hdfs.TestSetTimes#testGetBlockLocationsOnlyUsesReadLock,421,421,1956,0,4,0,0,14m 42s
org.apache.hadoop.hdfs.TestDFSMkdirs#testMkdirRpcNonCanonicalPath,416,416,2432,0,4,0,0,14m 43s
org.apache.hadoop.hdfs.server.namenode.ha.TestInitializeSharedEdits#testDontOverWriteExistingDir,507,507,1943,0,4,0,0,14m 44s
org.apache.hadoop.hdfs.tools.TestGetGroups#testExistingUser,419,419,2126,0,4,0,0,14m 43s
org.apache.hadoop.hdfs.tools.TestDFSHAAdminMiniCluster#testTryFailoverToSafeMode,516,516,1935,0,4,0,0,14m 43s
org.apache.hadoop.hdfs.TestEncryptionZonesWithKMS#testBasicOperations,627,628,111,0,4,0,0,14m 11s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testResolvePathMountPoints,611,627,863,0,2,0,0,14m 16s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testChildrenFileSystemLeak,611,629,874,0,2,0,0,14m 16s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCreateNewFileWithOutMatchingToMountDirOrFallbackDirPath,611,629,859,0,2,0,0,14m 15s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testConfLinkFallbackWithRegularLinks,611,633,951,0,2,0,0,14m 17s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testRenameAcrossMounts1,611,627,878,0,2,0,0,14m 17s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testMkdirsWithFallbackLinkWithMountPathMatchingDirExist,611,629,1035,0,2,0,0,14m 20s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testGetContentSummaryWithFileInLocalFS,611,629,814,0,2,0,0,14m 16s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testChildrenFileSystemLeak,611,630,878,0,2,0,0,14m 18s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testListOnMountTargetDirsInternal,611,628,859,0,2,0,0,14m 17s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testResolvePathMissingThroughMountPoints,611,628,891,0,2,0,0,14m 16s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testCreateNonRecursive,611,628,800,0,2,0,0,14m 18s
org.apache.hadoop.hdfs.TestEncryptionZones#testBasicOperationsRootDir,542,542,1863,0,4,0,0,14m 32s
org.apache.hadoop.hdfs.TestReplication#testBadBlockReportOnTransferMissingBlockFile,526,526,1876,0,4,0,0,14m 34s
org.apache.hadoop.hdfs.TestDFSStripedOutputStreamWithFailure#testAddBlockWhenNoSufficientDataBlockNumOfNodes,532,532,1917,0,4,0,0,14m 33s
org.apache.hadoop.hdfs.TestFileLengthOnClusterRestart#testFileLengthWithHSyncAndClusterRestartWithOutDNsRegister,531,531,1813,0,4,0,0,14m 32s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeMXBean#testTotalBlocksMetrics,613,613,2238,0,4,0,0,14m 33s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testCreateFlagAppendCreateOverwrite,523,524,1687,0,2,0,0,14m 31s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testGetFileContext1,523,524,1593,0,2,0,0,14m 31s
org.apache.hadoop.hdfs.server.datanode.TestBlockScanner#testMultipleBlockPoolScanning,615,615,2180,0,2,0,0,14m 33s
org.apache.hadoop.hdfs.TestDecommissionWithStriped#testCountNodes,529,529,1640,0,5,0,0,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testListStatusOnNonMountedPath,522,536,1705,0,2,0,0,14m 34s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestDisallowModifyROSnapshot#testCreateSymlink,525,525,1680,0,2,0,0,14m 33s
org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks#testNodeDecomissionWithOverreplicationRespectsRackPolicy,528,528,1723,0,6,0,0,14m 37s
org.apache.hadoop.hdfs.crypto.TestHdfsCryptoStreams#testSeek,529,531,908,908,0,13711,14875,14m 35s
org.apache.hadoop.fs.permission.TestStickyBit#testGeneralSBBehavior,525,526,1072,1072,0,13700,16949,14m 31s
org.apache.hadoop.fs.permission.TestStickyBit#testAclGeneralSBBehavior,525,526,949,949,0,14386,17093,14m 30s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGlobStatusFilterWithMultiplePathWildcardsAndNonTrivialFilter,548,549,1063,1063,0,11473,11993,14m 23s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameDirectoryAsExistingFile,525,533,1159,1159,0,9003,12000,14m 27s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameFileAsExistingFile,525,533,979,979,0,9003,12001,14m 28s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRecursiveLinks,531,532,1134,1134,0,5646,7859,14m 35s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameFileToSymlinkToFile,531,532,1123,1123,0,12625,14294,14m 34s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testStatRelLinkToFile,531,532,1231,1231,0,12247,14219,14m 34s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractRename#testRenameDirIntoExistingDir,522,528,911,911,0,11602,14348,14m 32s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testRenameDirectoryAsNonExistentDirectory,523,525,993,993,0,12445,14245,14m 32s
org.apache.hadoop.hdfs.security.TestDelegationTokenForProxyUser#testWebHdfsDoAs,526,537,1171,1171,0,20699,22305,14m 32s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testListStatus,531,533,1641,1641,0,11822,14222,14m 28s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGlobStatusFilterWithNoMatchingPathsAndNonTrivialFilter,529,530,1448,1448,0,8269,11958,14m 27s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractMultipartUploader#testCompleteEmptyUploadID,522,527,1708,1708,0,1622,13174,14m 31s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractMultipartUploader#testAbortUnknownUpload,522,527,1597,1597,0,4055,6906,14m 32s
org.apache.hadoop.hdfs.server.namenode.TestFileContextXAttr#testRemoveXAttrPermissions,522,527,1348,1348,0,6439,8609,14m 35s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateDirViaSymlink,531,532,1442,1442,0,5886,8119,14m 35s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testOpenResolvesLinks,531,532,1571,1571,0,5614,7867,14m 36s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameSymlinkToDirItLinksTo,531,532,1376,1376,0,6273,8425,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeXAttr#testXAttrSymlinks,522,526,1176,1176,0,12859,14867,14m 34s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateDirViaSymlink,532,533,1432,1432,0,5903,8074,14m 34s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveAclEntriesMinimal,522,530,1635,1635,0,16145,17898,14m 31s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveAclEntriesOnlyAccess,522,530,1455,1455,0,16081,17886,14m 32s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testExtraInprogressFilesAreRemovedOrMarkedStale,3,3,6848,6401,3,2245,2264,14m 52s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testOldInProgress,3,3,7375,6914,2,2044,2048,14m 52s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testPurgeMultipleDirs,3,3,6591,6187,1,2142,2145,14m 52s
org.apache.hadoop.hdfs.qjournal.server.TestJournal#testNewEpochAtBeginningOfSegment,4,4,6518,0,2,0,0,14m 52s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverReadProxyProvider#testUnreachableObserverWithMultiple,37,39,6528,4164,6,1894,2022,14m 53s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverReadProxyProvider#testObserverToActive,35,37,6309,4043,5,1988,2042,14m 53s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverReadProxyProvider#testObserverToStandby,35,37,5757,4262,4,2009,2018,14m 52s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverReadProxyProvider#testWriteOperationOnActive,35,37,6588,3939,5,1822,1826,14m 53s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverReadProxyProvider#testObserverRetriableException,35,37,6488,4702,4,1930,1953,14m 53s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverReadProxyProvider#testSingleObserverToStandby,33,35,6616,4756,4,2008,2022,14m 53s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverReadProxyProvider#testWithNonClientProxy,33,35,6551,5352,2,1912,1917,14m 53s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testInternalCreateMissingDir2,589,606,1318,0,2,0,0,14m 26s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testInternalCreateMissingDir,589,606,1389,0,2,0,0,14m 25s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testgetFSonDanglingLink,589,606,1248,0,2,0,0,14m 24s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testNflyRepair,589,606,1496,0,2,0,0,14m 26s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testConfLinkSlash,589,608,1420,0,2,0,0,14m 25s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testResolvePathMissingThroughMountPoints2,589,606,1345,0,2,0,0,14m 27s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testInternalCreate2,589,606,1266,0,2,0,0,14m 24s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testRenameAcrossMounts1,589,606,1463,0,2,0,0,14m 25s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testUsed,589,606,1315,0,2,0,0,14m 24s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testGetDelegationTokens,523,540,1351,0,3,0,0,14m 30s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testInternalMkdirNew,523,537,1137,0,2,0,0,14m 29s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testCreateFlagAppendNonExistingFile,548,549,1401,0,2,0,0,14m 12s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testPurgeEasyCase,3,3,6470,6091,2,2139,2142,14m 52s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testNoLogs,3,3,7452,6974,2,2023,2032,14m 52s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testPurgeLessThanRetention,3,3,6817,6401,1,2123,2126,14m 52s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testSeparateEditDirs,3,3,6471,6066,2,2137,2140,14m 52s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testEmptyDir,3,3,7162,6738,1,1934,1944,14m 52s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testFailoverWithFencerConfigured,97,98,2292,2292,0,2103,2129,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testExcludeInProgressStreams,47,47,2721,0,2,0,0,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestClusterId#testFormatWithoutForceEnterNo,212,212,2464,0,4,0,0,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestClusterId#testFormatWithNonInteractive,212,212,2404,0,4,0,0,14m 53s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsVolumeList#testGetCachedVolumeCapacity,9,9,6677,0,2,0,0,14m 52s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsVolumeList#testReleaseVolumeRefIfNoBlockScanner,10,10,6814,0,2,0,0,14m 52s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsVolumeList#testDfsReservedForDifferentStorageTypes,12,12,6800,0,2,0,0,14m 52s
org.apache.hadoop.fs.permission.TestStickyBit#testAclStickyBitPersistence,525,525,125,117,2,20212,20975,14m 27s
org.apache.hadoop.fs.permission.TestStickyBit#testStickyBitPersistence,525,525,149,115,3,19868,20622,14m 24s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testRemoveDefaultAclMinimal,522,527,176,127,2,19952,20484,14m 30s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testRemoveDefaultAclOnlyAccess,522,527,152,127,2,21030,21418,14m 29s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testNumVersionsReportedCorrect,61,63,44,44,0,2718,2930,14m 28s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testEditsLogOldRename,523,527,147,128,3,23834,24556,14m 30s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testEditsLogRename,523,527,126,126,0,23856,24561,14m 28s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testRemoveDefaultAclStickyBit,522,525,187,128,3,20190,20711,14m 31s
org.apache.hadoop.hdfs.server.datanode.TestDataNodePeerMetrics#testGetSendPacketDownstreamAvgInfo,2,2,52,52,0,1356,1356,14m 24s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveDefaultAcl,522,530,139,128,2,24329,24654,14m 25s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveDefaultAclMinimal,522,530,169,125,2,24088,24417,14m 27s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveDefaultAclOnlyAccess,522,530,142,126,2,25965,26288,14m 22s
org.apache.hadoop.hdfs.server.namenode.ha.TestConsistentReadsObserver#testRequestFromNonObserverProxyProvider,597,639,1,0,1,0,0,11m 1s
org.apache.hadoop.hdfs.server.namenode.ha.TestConsistentReadsObserver#testCallFromNewClient,597,627,1,0,1,0,0,11m 3s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testConcurrentAddBlockPool,35,35,5,5,0,1792,1793,11m 21s
org.apache.hadoop.hdfs.web.TestWebHDFS#testNamenodeRestart,540,540,1863,0,4,0,0,13m 9s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverNode#testEdits,695,724,3,0,1,0,0,12m 2s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverNode#testSimpleRead,695,724,1,0,1,0,0,11m 3s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverNode#testNoObserverToActive,695,724,4,0,1,0,0,13m 55s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverNode#testObserverNodeBlockMissingRetry,695,724,1,0,1,0,0,12m 33s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverNode#testDoubleFailover,695,724,1,0,1,0,0,11m 37s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverNode#testFsckWithObserver,695,724,1,0,1,0,0,11m 5s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverNode#testAccessTimeUpdateRedirectToActive,695,724,1,0,1,0,0,10m 50s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverNode#testNoActiveToObserver,695,724,4,0,1,0,0,14m 14s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testForceFenceOptionListedBeforeArgs,97,98,2167,2167,0,2198,2209,14m 52s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testTransitionToActive,92,93,2592,2592,0,1921,2132,14m 53s
org.apache.hadoop.hdfs.TestDeadNodeDetection#testDeadNodeDetectorThreadsShutdown,125,128,2264,0,2,0,0,14m 54s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testGetBlockReport,35,35,2546,2546,0,1974,1981,14m 54s
org.apache.hadoop.hdfs.client.impl.TestBlockReaderIoProvider#testSlowShortCircuitReadsIsRecorded,64,67,2757,0,2,0,0,14m 54s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testGetBlockReport,35,35,2153,2153,0,1967,1976,14m 55s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testWriteRead,35,35,2041,2041,0,1860,1869,14m 54s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testBatchedListingUrl,43,48,2686,2316,5,1792,1974,14m 54s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testCheckAccessUrl,43,48,2459,2103,6,1865,1973,14m 54s
org.apache.hadoop.hdfs.server.balancer.TestBalancerWithNodeGroup#testBPPNodeGroup,116,116,2262,2109,1,1875,1879,14m 53s
org.apache.hadoop.hdfs.TestMaintenanceState#testChangeReplicationFactor,36,36,2460,0,4,0,0,14m 54s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeResourceChecker#testCheckAvailability,35,35,2350,0,2,0,0,14m 54s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractDelete#testDeleteNonexistentPathNonRecursive,522,526,1658,1658,0,1492,6887,14m 34s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractGetFileStatus#testListFilesNoDir,522,527,1676,1660,0,1320,6885,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testRemoveAclEntriesMustBeOwnerOrSuper,522,526,1341,1341,0,7914,9990,14m 36s
org.apache.hadoop.hdfs.TestIsMethodSupported#testGetUserMappingsProtocol,522,522,1655,1655,0,3423,5804,14m 37s
org.apache.hadoop.hdfs.TestQuota#testSetSpaceQuotaNegativeNumber,531,531,1513,1513,0,3579,6258,14m 32s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testMoveDirUnderParent,525,532,1716,1716,0,1219,4848,14m 28s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameDirectoryMoveToNonExistentDirectory,525,532,1804,1804,0,1219,5152,14m 29s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testOpenNonExistFile,525,532,1922,1922,0,1219,1741,14m 30s
org.apache.hadoop.hdfs.TestViewDistributedFileSystemWithMountLinks#testViewFsOverloadSchemeWithNoInnerCacheAndLocalSchemeTargets,522,539,1556,1556,0,4360,6626,14m 34s
org.apache.hadoop.TestGenericRefresh#testMultipleRegistration,590,591,1730,1730,0,4272,6454,14m 32s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testOpenFileLazyFail,523,525,1517,1517,0,5116,7397,14m 33s
org.apache.hadoop.fs.TestGlobPaths#testPathFilterWithFixedLastComponent,526,526,1490,1490,0,5920,7899,14m 31s
org.apache.hadoop.hdfs.crypto.TestHdfsCryptoStreams#testAvailable,529,531,882,882,0,13663,14844,14m 32s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testFileContextStatistics,529,531,749,749,0,18248,20001,14m 27s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testOverwrite,525,533,914,914,0,9421,12322,14m 26s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameToDirWithSamePrefixAllowed,525,533,1099,1099,0,9015,12260,14m 26s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testWriteReadAndDeleteHalfABlock,525,534,782,782,0,9328,12864,14m 25s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameSymlinkToExistingFile,531,532,1032,1032,0,12573,14901,14m 33s
org.apache.hadoop.hdfs.TestDFSShell#testCount,525,527,1011,1011,0,11109,13249,14m 33s
org.apache.hadoop.hdfs.TestDFSShell#testLsr,525,527,830,830,0,11357,13517,14m 31s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameSymlinkToExistingFile,532,533,1063,1063,0,12439,14260,14m 34s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testTruncate,523,529,945,945,0,14159,16081,14m 29s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testWriteReadAndDeleteTwoBlocks,523,526,1093,1093,0,12902,15432,14m 31s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testListFiles,523,525,932,932,0,12513,14390,14m 29s
org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings#testThatMatchingRPCandHttpPortsThrowException,286,286,2253,0,4,0,0,14m 49s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testLoadingDfsUsedForVolumes,113,113,2561,0,2,0,0,14m 49s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testAddVolumes,113,113,2507,0,2,0,0,14m 48s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testDataDirWithPercent,113,113,2561,0,2,0,0,14m 49s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testRemoveOneVolume,113,113,2171,0,2,0,0,14m 49s
org.apache.hadoop.hdfs.server.namenode.TestGetBlockLocations#testGetBlockLocationsRacingWithDelete,195,207,128,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.namenode.TestGetBlockLocations#testGetBlockLocationsRacingWithRename,195,208,143,0,4,0,0,14m 42s
org.apache.hadoop.hdfs.server.namenode.TestCommitBlockSynchronization#testCommitBlockSynchronizationWithCloseAndNonExistantTarget,207,207,2235,0,2,0,0,14m 49s
org.apache.hadoop.hdfs.server.namenode.TestCommitBlockSynchronization#testCommitBlockSynchronizationWithDelete,207,207,2477,0,2,0,0,14m 48s
org.apache.hadoop.hdfs.server.namenode.TestCommitBlockSynchronization#testCommitBlockSynchronization,207,207,2481,0,2,0,0,14m 49s
org.apache.hadoop.hdfs.server.namenode.TestSaveNamespace#testTxIdPersistence,225,225,2441,0,4,0,0,14m 47s
org.apache.hadoop.hdfs.server.namenode.TestTransferFsImage#testGetImageTimeout,49,49,23,0,2,0,0,12s
org.apache.hadoop.hdfs.TestBalancerBandwidth#testBalancerBandwidth,527,527,95,68,3,19340,19544,14m 39s
org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics#testGetBlockLocationMetric,9,527,89,65,3,24776,25031,14m 33s
org.apache.hadoop.hdfs.TestDFSPermission#testOwnership,20,526,91,68,3,21034,21391,14m 29s
org.apache.hadoop.hdfs.TestDFSPermission#testImmutableFsPermission,20,526,90,68,3,19078,19360,14m 38s
org.apache.hadoop.hdfs.TestDFSPermission#testAccessOwner,20,526,81,68,3,19814,20145,14m 24s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameDirAcrossSnapshottableDirs,525,525,85,68,3,24242,24687,14m 30s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameTwiceInSnapshot,525,525,79,68,3,24588,24987,14m 29s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameFromNonSDir2SDir,525,525,114,66,3,23797,24070,14m 36s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testQuotaForRenameFileInSnapshot,525,525,99,67,3,24340,24660,14m 31s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameFileInSubDirOfDirWithSnapshot,525,525,92,67,3,24323,24689,14m 31s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameFileAcrossSnapshottableDirs,525,525,116,67,3,24033,24354,14m 40s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameDirectoryAndFileInSnapshot,525,525,92,67,3,24317,24620,14m 36s
org.apache.hadoop.hdfs.tools.TestDelegationTokenFetcher#testReturnedTokenIsNull,27,27,2767,2749,1,1714,1750,14m 52s
org.apache.hadoop.hdfs.server.namenode.TestEnabledECPolicies#testValid,3,3,2763,2763,0,988,988,14m 56s
org.apache.hadoop.hdfs.server.namenode.TestAuditLogAtDebug#testDebugCommandLoggedAtDebug,5,5,2308,2308,0,988,988,14m 54s
org.apache.hadoop.hdfs.server.namenode.TestAuditLogAtDebug#testDebugCommandNotLoggedAtInfo,5,5,2348,2348,0,988,988,14m 54s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testWebHdfsUrlEncoding,45,50,2285,2042,4,1804,1932,14m 55s
org.apache.hadoop.hdfs.server.namenode.TestClusterId#testFormatWithInvalidClusterIdOption,2,2,2313,2313,0,1304,1308,14m 55s
org.apache.hadoop.hdfs.server.namenode.TestClusterId#testFormatWithNoClusterIdOption,2,2,2610,2610,0,1299,1304,14m 56s
org.apache.hadoop.hdfs.server.namenode.TestStripedINodeFile#testStripedLayoutRedundancy,3,3,2259,2259,0,1000,1000,14m 55s
org.apache.hadoop.hdfs.server.blockmanagement.TestSortLocatedStripedBlock#testTwoDatanodesWithSameBlockIndexAreDecommn,61,61,2774,2774,0,1505,1512,14m 49s
org.apache.hadoop.hdfs.tools.TestGetConf#testIncludeInternalNameServices,44,44,2733,2733,0,1438,1438,14m 55s
org.apache.hadoop.hdfs.tools.TestGetConf#testGetSpecificKey,20,20,2691,2691,0,1258,1258,14m 55s
org.apache.hadoop.hdfs.server.datanode.TestStartSecureDataNode#testStreamingAddrBindException,8,8,2157,2157,0,1208,1209,14m 56s
org.apache.hadoop.hdfs.server.datanode.TestDataXceiverLazyPersistHint#testOverrideWithRemoteClient,71,71,2215,2215,0,1173,1173,14m 50s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestProvidedImpl#testScannerWithProvidedVolumes,119,119,2347,0,2,0,0,14m 49s
